,2015,2016,2017,2018,2019,2020,Report
high,36.46,37.39,37.35,46.47,44.56,40.97,
low,28.47,28.25,30.9,33.2,33.97,27.88,
change,-0.053099999999999994,0.0198,0.1076,0.1998,-0.09140000000000001,-0.0529,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash & Equivalents,3641.0,2595.0,1342.0,1139.0,1305.0,,Balance Sheet
Short Term Investments,19649.0,15255.0,18650.0,17694.0,8525.0,,Balance Sheet
Cash and Short Term Invs,23290.0,17850.0,19992.0,18833.0,9830.0,,Balance Sheet
"Trade Accts Recvble, Gross",8560.0,8834.0,8810.0,8566.0,9251.0,,Balance Sheet
Prov. for Doubtful Accts,-384.0,-609.0,-589.0,-541.0,-527.0,,Balance Sheet
"Total Receivables, Net",8176.0,8225.0,8221.0,8025.0,8724.0,,Balance Sheet
Invent. - Finished Goods,2714.0,2293.0,2883.0,2262.0,2750.0,,Balance Sheet
Invent. - Work In Progress,3932.0,3696.0,3908.0,4701.0,4743.0,,Balance Sheet
Invent. - Raw Materials,867.0,793.0,788.0,546.0,790.0,,Balance Sheet
Inventories - Other,,1.0,-1.0,-1.0,,,Balance Sheet
Total Inventory,7513.0,6783.0,7578.0,7508.0,8283.0,,Balance Sheet
Deferred Income Tax,26877.0,30753.0,3900.0,3700.0,5578.0,,Balance Sheet
Discont. Ops.-Curr. Assets,9.0,801.0,12.0,9725.0,21.0,,Balance Sheet
Other Current Assets,2154.0,2249.0,2288.0,2461.0,2601.0,,Balance Sheet
"Other Curr. Assets, Total",4825.0,6091.0,5350.0,15560.0,5966.0,,Balance Sheet
Total Current Assets,43804.0,38949.0,41141.0,49926.0,32803.0,,Balance Sheet
Buildings,9604.0,9810.0,10254.0,9920.0,10068.0,,Balance Sheet
Land/Improvements,588.0,530.0,540.0,500.0,516.0,,Balance Sheet
Machinery/Equipment,10933.0,11248.0,11902.0,11871.0,12281.0,,Balance Sheet
Construction in Progress,1791.0,2127.0,2680.0,2992.0,2960.0,,Balance Sheet
Other Prop./Plant/Equip.,4352.0,4410.0,4661.0,4694.0,6244.0,,Balance Sheet
Prop./Plant/Equip. - Gross,27268.0,28125.0,30037.0,29977.0,32069.0,,Balance Sheet
Accumulated Depreciation,-13502.0,-14807.0,-16172.0,-16591.0,-16789.0,,Balance Sheet
Prop./Plant/Equip. - Net,13766.0,13318.0,13865.0,13385.0,15280.0,,Balance Sheet
"Goodwill, Net",48242.0,54449.0,55952.0,53411.0,58653.0,,Balance Sheet
Intangibles - Gross,89395.0,104335.0,105773.0,95954.0,100409.0,,Balance Sheet
Accum. Intangible Amort.,-49039.0,-51687.0,-57033.0,-60743.0,-65038.0,,Balance Sheet
Intangibles - Net,40356.0,52648.0,48741.0,35211.0,35370.0,,Balance Sheet
LT Invt. - Affiliate Comp.,,,,,17133.0,,Balance Sheet
LT Investments - Other,15999.0,7116.0,7015.0,2767.0,3014.0,,Balance Sheet
Long Term Investments,15999.0,7116.0,7015.0,2767.0,20147.0,,Balance Sheet
Other Long Term Assets,3420.0,3323.0,3228.0,2798.0,3137.0,,Balance Sheet
