,2015,2016,2017,2018,2019,2020,Report
high,29.68,29.04,46.99,58.26,74.02,76.6,
low,22.64,18.77,26.86,35.94,47.1,21.7,
change,-0.0839,0.10189999999999999,0.5825,0.1526,0.4679,-0.4172,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,1303.0,1527.0,1825.0,2372.0,2470.0,,Balance Sheet
"Trade Accts Recvble, Gross",470.0,599.0,758.0,864.0,1045.0,,Balance Sheet
Prov. for Doubtful Accts,-17.0,-30.0,-33.0,-34.0,-51.0,,Balance Sheet
"Total Receivables, Net",453.0,569.0,725.0,845.0,1029.0,,Balance Sheet
Total Inventory,14.0,15.0,17.0,13.0,16.0,,Balance Sheet
Prepaid Expenses,496.0,528.0,547.0,598.0,667.0,,Balance Sheet
Restricted Cash - Current,,,,7.0,4.0,,Balance Sheet
Other Current Assets,22.0,35.0,38.0,15.0,6.0,,Balance Sheet
"Other Curr. Assets, Total",22.0,35.0,38.0,22.0,10.0,,Balance Sheet
Total Current Assets,2288.0,2674.0,3153.0,3848.0,4193.0,,Balance Sheet
Land/Improvements,840.0,839.0,956.0,985.0,1182.0,,Balance Sheet
Machinery/Equipment,505.0,525.0,611.0,743.0,801.0,,Balance Sheet
Construction in Progress,48.0,125.0,134.0,160.0,176.0,,Balance Sheet
Other Prop./Plant/Equip.,233.0,257.0,313.0,330.0,1782.0,,Balance Sheet
Prop./Plant/Equip. - Gross,1626.0,1745.0,2014.0,2217.0,3941.0,,Balance Sheet
Accumulated Depreciation,-895.0,-994.0,-1128.0,-1270.0,-1421.0,,Balance Sheet
Prop./Plant/Equip. - Net,731.0,752.0,886.0,947.0,2520.0,,Balance Sheet
"Goodwill, Gross",2009.0,2152.0,2179.0,2258.0,2434.0,,Balance Sheet
Accum. Goodwill Amort.,-405.0,-405.0,-425.0,-435.0,-435.0,,Balance Sheet
"Goodwill, Net",1604.0,1747.0,1755.0,1823.0,1998.0,,Balance Sheet
Intangibles - Gross,1443.0,1434.0,1456.0,1416.0,1643.0,,Balance Sheet
Accum. Intangible Amort.,-665.0,-622.0,-727.0,-755.0,-773.0,,Balance Sheet
Intangibles - Net,1147.0,1181.0,1098.0,1030.0,1239.0,,Balance Sheet
Long Term Investments,82.0,82.0,105.0,137.0,168.0,,Balance Sheet
Note Rcvble - Long Term,,,,112.0,129.0,,Balance Sheet
Other Long Term Assets,303.0,329.0,507.0,179.0,135.0,,Balance Sheet
Total Assets,6156.0,6764.0,7504.0,8497.0,10976.0,,Balance Sheet
Accounts Payable,722.0,782.0,1034.0,1127.0,1106.0,,Balance Sheet
Accrued Expenses,687.0,781.0,1109.0,1245.0,1513.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,42.0,53.0,348.0,82.0,38.0,,Balance Sheet
Customer Advances,619.0,805.0,925.0,1228.0,1391.0,,Balance Sheet
Other Current Liabilities,32.0,39.0,161.0,67.0,59.0,,Balance Sheet
"Other Curr. Lblts, Total",651.0,844.0,1086.0,1295.0,1450.0,,Balance Sheet
Total Current Liabilities,2101.0,2460.0,3577.0,3750.0,4108.0,,Balance Sheet
Total Long Term Debt,2003.0,2260.0,1952.0,2733.0,3271.0,,Balance Sheet
Total Debt,2045.0,2313.0,2300.0,2815.0,3309.0,,Balance Sheet
Deferred Income Tax,199.0,198.0,138.0,137.0,178.0,,Balance Sheet
Minority Interest,474.0,571.0,482.0,573.0,768.0,,Balance Sheet
"Other Liabilities, Total",142.0,150.0,174.0,205.0,1505.0,,Balance Sheet
Total Liabilities,4919.0,5638.0,6323.0,7398.0,9830.0,,Balance Sheet
Common Stock,2.0,2.0,2.0,2.0,2.0,,Balance Sheet
Additional Paid-In Capital,2429.0,2381.0,2374.0,2268.0,2246.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),-1075.0,-1073.0,-1079.0,-1019.0,-949.0,,Balance Sheet
Treasury Stock - Common,-7.0,-7.0,-7.0,-7.0,-7.0,,Balance Sheet
Cum. Trans. Adjustment,-111.0,-176.0,-109.0,-145.0,-146.0,,Balance Sheet
Min. Pension Lblty Adj.,0.0,0.0,,,,,Balance Sheet
Other Comprehensive Income,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
"Other Equity, Total",-112.0,-177.0,-109.0,-145.0,-146.0,,Balance Sheet
Total Equity,1237.0,1126.0,1181.0,1099.0,1146.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,6156.0,6764.0,7504.0,8497.0,10976.0,,Balance Sheet
Ttl Comm. Shares Outs.,202.0,204.0,208.0,210.0,214.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,7246.0,8355.0,9687.0,10788.0,11548.0,,Income Statement
"Cost of Revenue, Total",4921.0,6083.0,6804.0,7525.0,8014.0,,Income Statement
Selling/Gen/Admin Expense,1444.0,1608.0,1960.0,2074.0,2238.0,,Income Statement
Labor & Related Expense,33.0,33.0,43.0,46.0,49.0,,Income Statement
Advertising Expense,304.0,33.0,418.0,474.0,481.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1781.0,1674.0,2421.0,2594.0,2767.0,,Income Statement
Depreciation/Amortization,397.0,404.0,372.0,387.0,417.0,,Income Statement
Impair-Assets Held for Use,0.0,0.0,,,27.0,,Income Statement
Other Unusual Expnse (In),14.0,14.0,1.0,2.0,,,Income Statement
Unusual Expense (Income),15.0,14.0,0.0,13.0,24.0,,Income Statement
