,2015,2016,2017,2018,2019,2020,Report
high,78.21,78.27,102.06,109.06,116.11,120.26,
low,55.5,50.91,75.42,65.83,69.09,62.95,
change,-0.18510000000000001,0.2463,0.3234,-0.3006,0.6518,-0.2059,
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Balance Sheet
Cash and Short Term Invs,362.0,349.0,754.0,396.0,397.0,,Balance Sheet
"Trade Accts Recvble, Gross",1139.0,1287.0,1218.0,1260.0,1247.0,,Balance Sheet
Prov. for Doubtful Accts,-18.0,-22.0,-34.0,-28.0,-29.0,,Balance Sheet
"Total Receivables, Net",1120.0,1265.0,1184.0,1241.0,1232.0,,Balance Sheet
Invent. - Finished Goods,443.0,409.0,251.0,266.0,280.0,,Balance Sheet
Invent. - Work In Progress,136.0,139.0,128.0,155.0,163.0,,Balance Sheet
Invent. - Raw Materials,334.0,428.0,400.0,440.0,468.0,,Balance Sheet
LIFO Reserve,-109.0,-106.0,-103.0,-111.0,-104.0,,Balance Sheet
Total Inventory,803.0,870.0,677.0,749.0,806.0,,Balance Sheet
Prepaid Expenses,133.0,103.0,175.0,116.0,110.0,,Balance Sheet
"Other Curr. Assets, Total",0.0,1.0,0.0,2.0,3.0,,Balance Sheet
Total Current Assets,2419.0,2589.0,2790.0,2504.0,2548.0,,Balance Sheet
Buildings,547.0,598.0,517.0,530.0,527.0,,Balance Sheet
Land/Improvements,56.0,69.0,55.0,54.0,57.0,,Balance Sheet
Machinery/Equipment,1772.0,1803.0,1473.0,1555.0,1648.0,,Balance Sheet
Other Prop./Plant/Equip.,,,,,155.0,,Balance Sheet
Prop./Plant/Equip. - Gross,2374.0,2469.0,2045.0,2139.0,2387.0,,Balance Sheet
Accumulated Depreciation,-1520.0,-1523.0,-1257.0,-1332.0,-1390.0,,Balance Sheet
Prop./Plant/Equip. - Net,854.0,946.0,788.0,806.0,997.0,,Balance Sheet
"Goodwill, Net",3737.0,4563.0,3686.0,3677.0,3783.0,,Balance Sheet
Intangibles - Gross,2295.0,2851.0,2160.0,2143.0,2172.0,,Balance Sheet
Accum. Intangible Amort.,-882.0,-1048.0,-877.0,-1008.0,-1117.0,,Balance Sheet
Intangibles - Net,1413.0,1803.0,1283.0,1134.0,1055.0,,Balance Sheet
Other Long Term Assets,182.0,216.0,246.0,244.0,285.0,,Balance Sheet
Total Assets,8606.0,10116.0,10658.0,8366.0,8669.0,,Balance Sheet
Accounts Payable,651.0,830.0,882.0,970.0,983.0,,Balance Sheet
Accrued Expenses,558.0,564.0,662.0,544.0,575.0,,Balance Sheet
Notes Payable/ST Debt,151.0,408.0,231.0,220.0,85.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,0.0,7.0,350.0,0.0,2.0,,Balance Sheet
Customer Advances,,42.0,,36.0,44.0,,Balance Sheet
Income Taxes Payable,7.0,40.0,15.0,14.0,18.0,,Balance Sheet
Other Current Liabilities,0.0,49.0,2.0,44.0,43.0,,Balance Sheet
"Other Curr. Lblts, Total",7.0,131.0,17.0,94.0,105.0,,Balance Sheet
